attraction_id,attraction,description,duration,images
49,https://tripadvisor.ca/AttractionProductDetail-g154918-d11956076-Icefields_Parkway_Sidecar_Ride_and_Champagne_Helicopter_Flight-Jasper_Jasper_National_Park_Alberta.html,"The Jasper National Park boasts some of Canadaâ€™s most impressive natural scenery, but the only way to truly appreciate the views is from the air. On this tour, take to the skies for a helicopter flight and gaze out over the forests, lakes, and rivers with a glass of Champagne in hand. Capture the scenery on camera before your second adventureâ€”a thrilling side-car ride through the Icefields Parkway.
Read more",6â€“10 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/71/eb/a5.jpg"");"
50,https://tripadvisor.ca/AttractionProductDetail-g154979-d11466302-Ultimate_Thousand_Islands_Helicopter_Tour-Ontario.html,"Take a tour of the 1000 Islands from the air. Get a view that is usually reserved for birds as you take off over the city of Kingston, soaring over Queenâ€™s University, Fort Henry, and the notorious Kingston Penitentiary. From there, take in sights of ship wreck and castles as you fly out over the St. Lawrence Seaway and the many little islands that dot the water below.
Read more",1h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/d7/7a/11.jpg"");"
51,https://tripadvisor.ca/AttractionProductDetail-g154943-d11469121-Vancouver_to_Victoria_Whale_Watching_with_Return_to_Vancouver_by_Seaplane-Vancouver_British_Columbia.html,"Get up close with the killer whales between Vancouver and Victoria, British Columbia on this guided, full-day, whale-watching cruise. Climb aboard one of the finest whaling vessels in the industry to interact with a variety of whale species. See a wide variety of wildlife, like porpoises, seals, sea lions, bald eagles, blue herons and more. Then spend the afternoon exploring beautiful Victoria, the capital city of British Columbia. At the end of the day, return to Vancouver by seaplane. Vancouver hotel or residence pickup and drop-off included.
Read more",11h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/46/18.jpg"");"
52,https://tripadvisor.ca/AttractionProductDetail-g154943-d11469288-Gulf_Islands_Kayak_and_Seaplane_Adventure-Vancouver_British_Columbia.html,"Discover some of the most diverse marine wildlife in the world on this guided, full-day kayak adventure in British Columbiaâ€™s Gulf Islands. Explore this natural paradise with a seaplane flight from Vancouver. Then kayak along the waters of Saltspring Island in search of a wide variety of marine invertebrates, fish and sea mammals. Look for whales, harbor seals, river otters, sea lions, seagulls, eagles and more, including the rocky reefs and kelp beds of this protected bay area. Round-trip transportation from Vancouver plus a barbecue picnic lunch on the beach are included.
Read more",10h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/ff/35/d2.jpg"");"
53,https://tripadvisor.ca/AttractionProductDetail-g154966-d11477408-Yellowknife_Helicopter_Tour-Yellowknife_Northwest_Territories.html,"See Yellowknife Bay and Great Slave Lake from the air on a 30-minute sightseeing tour by helicopter, with sweeping views of the town and the surrounding landscape. Get your bearings as the pilot points out landmarks below, from Old Town Yellowknife to the house boats of Jollife Island. This 30-minute helicopter tour includes pickup and drop-off at your Yellowknife hotel, and morning and afternoon departures are available.
Read more",30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/64/06/e1.jpg"");"
54,https://tripadvisor.ca/AttractionProductDetail-g154943-d13454095-Seaplane_Tour_with_Admission_to_Capilano_Suspension_Bridge_Park-Vancouver_British_Columbia.html,"This package combines to popular Vancouver attractions to make one fantastic West Coast experience. Start with an aerial tour of Vancouver in a sea plane. Take off from Coal Harbour to circle the city and the North Shore Mountains below. Once you land, take a shuttle out to the Capilano Suspension Bridge Park for another high up adventure.
Read more",4â€“9 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/92/58/79.jpg"");"
55,https://tripadvisor.ca/AttractionProductDetail-g154948-d11472162-Whistler_to_Victoria_Scenic_Flight-Whistler_British_Columbia.html,"The route between Whistler and Victoria is well-travelled, but the best way to reach your destination swiftlyâ€”and fully appreciate the spectacular sceneryâ€”is by air. On this tour, take to the skies by seaplane with your pilot, with pickup at selected Whistler hotels and drop-off in downtown Victoria included. Enjoy unrivalled views from the glacial mountains and lakes to the Gulf Strait islands, and reach Victoria in comfort.
Read more",1h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/df/2c/c2.jpg"");"
56,https://tripadvisor.ca/AttractionProductDetail-g154948-d11455062-Whistler_Alpine_Picnic_Helicopter_Tour-Whistler_British_Columbia.html,"Soar to new heights and dine in style on either 3-hour Heli picnic tour or 3-hour Heli Picnic + Paddleboarding in Whistler. Hop into your helicopter at a local heliport and take to the skies with your guide. Fly high over British Columbiaâ€™s rugged wilderness and enjoy breathtaking views over crystal lakes, snow-capped peaks and wooded hills of fir and cedar. Also, land by Beverly Lake or Marriage Lake for a picnic to remember! Snack on fresh baguettes, deli meats and artisan cheeses, then stroll round the lake before flying back to base.
Read more",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/e8/dc/34.jpg"");"
57,https://tripadvisor.ca/AttractionProductDetail-g154998-d12082158-Niagara_Falls_by_Airplane_and_Land_Winter_Tour_with_Wine_Tasting_from_Toronto-Niagara_Falls_Ontario.html,"See Niagara Falls from a unique viewpoint: the seat of an airplane. This unforgettable, narrated plane ride will show you the falls from up-close and low, plus fly over nearby towns and attractions for a comprehensive tour of the Niagara area. Then, learn all about local wine, including the special â€˜ice wineâ€™, on a winery tour. All without getting cold in the sub-zero Ontario winter!
Read more",10h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6b/64/e9.jpg"");"
58,https://tripadvisor.ca/AttractionProductDetail-g1173269-d11482962-Strait_of_Georgia_Seaplane_Tour_from_Sechelt-Sunshine_Coast_British_Columbia.html,"Fly over the Pacific Ocean across the Strait of Georgia to Vancouver Island with this seaplane flight-seeing tour that includes free time in Nanaimo. Choose from two daily departure times and takeoff from the water soaring high over the unique coastal landscape. Touch down in the southeast coast of Vancouver Island and enjoy up to four hours of free time to explore before flying back. 
Read more",2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/92/58/bc.jpg"");"
59,https://tripadvisor.ca/AttractionProductDetail-g181771-d11763866-Whistler_Backcountry_Flightseeing_Tour-Squamish_British_Columbia.html,"Marvel at Canadaâ€™s breathtaking wilderness from the air on this 50-minute Whistler backcountry flightseeing tour. Hop aboard your plane in Squamish and take your seat by the window. Then, as the engine roars to life, take to the skies and soar over the beautiful Garibaldi Provincial Park. Admire spectacular landscapes of shimmering lakes, winding rivers and dense forests as your pilot explains the regionâ€™s dramatic glacial geology. See soaring cliffs and peaks alongside unique volcanic formations, and take in top sites including Garibaldi Lake and Black Tusk Mountain.
Read more",50m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/6e/08/6e.jpg"");"
60,https://tripadvisor.ca/AttractionProductDetail-g60763-d12464965-2_Day_Niagara_Falls_Day_Trip_from_New_York_City_by_Train_and_Air-New_York_City_New_York.html,"See the stunning beauty of Niagara Falls on this two-day trip from the Big Apples. Journey through the scenic Hudson Valley by train and take in incredible landscapes en route to one of the world's Natural Wonders, or opt to travel by air. Upon arrival, spend the day shopping, sightseeing and dining. This memorable tour includes choice of transportation, hotel accommodation, lunch, transfers and a ride on the famous Maid of the Mist. Whether you're a first-time visitors to Niagara Falls, or returning for another look, this popular option ensures you'll see it all.
Read more",2 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6b/69/c2.jpg"");"
61,https://tripadvisor.ca/AttractionProductDetail-g154943-d11483355-Whistler_Bus_Tour_with_Return_to_Vancouver_by_Seaplane-Vancouver_British_Columbia.html,"Experience it all â€” the Sea-to-Sky Highway, Whistler Village and Coal Harbour â€” with this mini-coach bus tour from Vancouver and return flight by seaplane. Aboard the coach, pass the Whistler mountains and the third-largest waterfall in BC along the road to the 2010 Olympics. Stop at the Adventure Centre in Squamish or the new Aboriginal Cultural Centre and Museum, and spend the afternoon independently exploring Whistler Village. At the end of the day, a seaplane takes you back to Vancouver, with views of glaciers and valleys below.
Read more",12h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/df/2c/ce.jpg"");"
63,https://tripadvisor.ca/AttractionProductDetail-g154943-d11485902-Seaplane_Flight_to_Victoria_with_Whale_Watching_and_Return_by_Ferry-Vancouver_British_Columbia.html,"Visit Victoria on this day trip, and see for yourself why itâ€™s known as one of the most beautiful cities in Canada. Take a 45-minute flight on a seaplane from Vancouver Harbour Flight Centre. Enjoy sights of Saltspring Island, Mount Baker, and Butchart Gardens as you fly. Then, hop on a zodiac for three hours of whale watching where you and your group will be on the lookout for killer whales that inhabit the waters. Return to Vancouver by ferry while cruising through Active Pass.
Read more",24h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/f1/29/6b.jpg"");"
64,https://tripadvisor.ca/AttractionProductDetail-g154943-d13112523-Shuttle_to_Zodiac_Nature_Tour_Seaside_Dinner_and_return_to_Vancouver_by_Seaplane-Vancouver_British_Columbia.html,"Vancouver Island lies off south west Canada, with diverse marine wildlife and spectacular coastal scenery. On this tour, explore the Canadian wilderness by air, land, and sea, and savor a delicious 2-course dinner before your scenic seaplane flight home. Spot native wildlife in pretty Horseshoe Bay, and see the best of Canadaâ€™s south west coast in one adventurous tour.
Read more",7h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/7b/28/80.jpg"");"
65,https://tripadvisor.ca/AttractionProductDetail-g154979-d11465247-Thousand_Islands_Helicopter_Tour-Ontario.html,"Feel the excitement and experience the beauty of the Thousand Islands during this thrilling helicopter tour. Soar high over vast lake lands and take in spectacular views any time of year. Fly by top sights like the St. Lawrence River, the Town of Gananoque, the Admiralty Group of Islands, Wind Turbines and more, and take home a souvenir video of the flight (additional cost).
Read more",10m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/51/a1.jpg"");"
