attraction_id,attraction,description,duration,images
51,https://tripadvisor.ca/AttractionProductDetail-g154943-d11469121-Vancouver_to_Victoria_Whale_Watching_with_Return_to_Vancouver_by_Seaplane-Vancouver_British_Columbia.html,"Get up close with the killer whales between Vancouver and Victoria, British Columbia on this guided, full-day, whale-watching cruise. Climb aboard one of the finest whaling vessels in the industry to interact with a variety of whale species. See a wide variety of wildlife, like porpoises, seals, sea lions, bald eagles, blue herons and more. Then spend the afternoon exploring beautiful Victoria, the capital city of British Columbia. At the end of the day, return to Vancouver by seaplane. Vancouver hotel or residence pickup and drop-off included.",11h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/46/18.jpg"");"
52,https://tripadvisor.ca/AttractionProductDetail-g154943-d11469288-Gulf_Islands_Kayak_and_Seaplane_Adventure-Vancouver_British_Columbia.html,"Discover some of the most diverse marine wildlife in the world on this guided, full-day kayak adventure in British Columbia’s Gulf Islands. Explore this natural paradise with a seaplane flight from Vancouver. Then kayak along the waters of Saltspring Island in search of a wide variety of marine invertebrates, fish and sea mammals. Look for whales, harbor seals, river otters, sea lions, seagulls, eagles and more, including the rocky reefs and kelp beds of this protected bay area. Round-trip transportation from Vancouver plus a barbecue picnic lunch on the beach are included.",10h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/ff/35/d2.jpg"");"
53,https://tripadvisor.ca/AttractionProductDetail-g154966-d11477408-Yellowknife_Helicopter_Tour-Yellowknife_Northwest_Territories.html,"See Yellowknife Bay and Great Slave Lake from the air on a 30-minute sightseeing tour by helicopter, with sweeping views of the town and the surrounding landscape. Get your bearings as the pilot points out landmarks below, from Old Town Yellowknife to the house boats of Jollife Island. This 30-minute helicopter tour includes pickup and drop-off at your Yellowknife hotel, and morning and afternoon departures are available.",30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/64/06/e1.jpg"");"
54,https://tripadvisor.ca/AttractionProductDetail-g154943-d13454095-Seaplane_Tour_with_Admission_to_Capilano_Suspension_Bridge_Park-Vancouver_British_Columbia.html,"This package combines to popular Vancouver attractions to make one fantastic West Coast experience. Start with an aerial tour of Vancouver in a sea plane. Take off from Coal Harbour to circle the city and the North Shore Mountains below. Once you land, take a shuttle out to the Capilano Suspension Bridge Park for another high up adventure.",4–9 hours,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/92/58/79.jpg"");"
55,https://tripadvisor.ca/AttractionProductDetail-g154948-d11472162-Whistler_to_Victoria_Scenic_Flight-Whistler_British_Columbia.html,"Shuttle driver picked us up at the Whistler Info Center 45 min before scheduled flight. Once at the 'airport' they weighed every last piece of luggage we had with us, including our water bottles & proceeded to charge us an extra $40 CAD because combined, we were 11 lbs overweight. I understand where it seems like weight matters, but they never asked any of us our weight & the pilot didn't care where in the plane we sat or about balancing the plane out at all. So, really it was just a way to get more money out of us on a flight where our group of 5 were the only passengers.
We flew to Victoria basically following the Sea to Sky Highway down the inlet, which was a lot of fun to see. We were hoping to go over the mountains, but the pilot said to get that high takes too much gas, so we stayed low in the valley. Still fun.
The flight time was just over an hour. Once in Victoria, we were greeted by a very outgoing shuttle driver who gave us a quick tour of Victoria before dropping us off at our hotel. I would recommend the float plane adventure, however just know they take their charges for extra weight very seriously.",1h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/df/2c/c2.jpg"");"
56,https://tripadvisor.ca/AttractionProductDetail-g154948-d11455062-Whistler_Alpine_Picnic_Helicopter_Tour-Whistler_British_Columbia.html,"I booked the heli-picnic for my wife birthday. I had lots of questions during the booking process because we were going with our 2 kids (age 3 and 5) and all my questions were answered promptly and accurately. The day of the booking, we met our guide Dave who was just amazing. He obviously knows the area extremely well and was very good at giving us privacy during the picnic. My son and I have motion sickness, so Dave warned our pilot Carter who did a fantastic job at flying smoothly over the mountains. It was an amazing feeling to fly over the mountains, land close to this beautiful lake, and enjoy a delicious lunch. There was enough food for 5-6 adults, so we were able to bring leftovers home. After lunch, Dave took us on a quick hike to a waterfall before being picked up by the helicopter. Overall, it was a perfect birthday present, thanks to Blackcomb Helicopter and its amazing team!!",3h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/e8/dc/34.jpg"");"
57,https://tripadvisor.ca/AttractionProductDetail-g154998-d12082158-Niagara_Falls_by_Airplane_and_Land_Winter_Tour_with_Wine_Tasting_from_Toronto-Niagara_Falls_Ontario.html,Get someone better to handle your sales calls. Pathetic. The guy who answered my call had 0 customer service skills. Where do u hire these weirdos.,10h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6b/64/e9.jpg"");"
58,https://tripadvisor.ca/AttractionProductDetail-g1173269-d11482962-Strait_of_Georgia_Seaplane_Tour_from_Sechelt-Sunshine_Coast_British_Columbia.html,Fly over the Pacific Ocean across the Strait of Georgia to Vancouver Island with this seaplane flight-seeing tour that includes free time in Nanaimo. Choose from two daily departure times and takeoff from the water soaring high over the unique coastal landscape. Touch down in the southeast coast of Vancouver Island and enjoy up to four hours of free time to explore before flying back. ,2h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/92/58/bc.jpg"");"
59,https://tripadvisor.ca/AttractionProductDetail-g181771-d11763866-Whistler_Backcountry_Flightseeing_Tour-Squamish_British_Columbia.html,"Marvel at Canada’s breathtaking wilderness from the air on this 50-minute Whistler backcountry flightseeing tour. Hop aboard your plane in Squamish and take your seat by the window. Then, as the engine roars to life, take to the skies and soar over the beautiful Garibaldi Provincial Park. Admire spectacular landscapes of shimmering lakes, winding rivers and dense forests as your pilot explains the region’s dramatic glacial geology. See soaring cliffs and peaks alongside unique volcanic formations, and take in top sites including Garibaldi Lake and Black Tusk Mountain.",50m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/6e/08/6e.jpg"");"
60,https://tripadvisor.ca/AttractionProductDetail-g60763-d12464965-2_Day_Niagara_Falls_Day_Trip_from_New_York_City_by_Train_and_Air-New_York_City_New_York.html,"See the stunning beauty of Niagara Falls on this two-day trip from the Big Apples. Journey through the scenic Hudson Valley by train and take in incredible landscapes en route to one of the world's Natural Wonders, or opt to travel by air. Upon arrival, spend the day shopping, sightseeing and dining. This memorable tour includes choice of transportation, hotel accommodation, lunch, transfers and a ride on the famous Maid of the Mist. Whether you're a first-time visitors to Niagara Falls, or returning for another look, this popular option ensures you'll see it all.",2 days,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6b/69/c2.jpg"");"
61,https://tripadvisor.ca/AttractionProductDetail-g154943-d11483355-Whistler_Bus_Tour_with_Return_to_Vancouver_by_Seaplane-Vancouver_British_Columbia.html,"Experience it all — the Sea-to-Sky Highway, Whistler Village and Coal Harbour — with this mini-coach bus tour from Vancouver and return flight by seaplane. Aboard the coach, pass the Whistler mountains and the third-largest waterfall in BC along the road to the 2010 Olympics. Stop at the Adventure Centre in Squamish or the new Aboriginal Cultural Centre and Museum, and spend the afternoon independently exploring Whistler Village. At the end of the day, a seaplane takes you back to Vancouver, with views of glaciers and valleys below.",12h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/df/2c/ce.jpg"");"
63,https://tripadvisor.ca/AttractionProductDetail-g154943-d11485902-Seaplane_Flight_to_Victoria_with_Whale_Watching_and_Return_by_Ferry-Vancouver_British_Columbia.html,"Visit Victoria on this day trip, and see for yourself why it’s known as one of the most beautiful cities in Canada. Take a 45-minute flight on a seaplane from Vancouver Harbour Flight Centre. Enjoy sights of Saltspring Island, Mount Baker, and Butchart Gardens as you fly. Then, hop on a zodiac for three hours of whale watching where you and your group will be on the lookout for killer whales that inhabit the waters. Return to Vancouver by ferry while cruising through Active Pass.",24h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/f1/29/6b.jpg"");"
64,https://tripadvisor.ca/AttractionProductDetail-g154943-d13112523-Shuttle_to_Zodiac_Nature_Tour_Seaside_Dinner_and_return_to_Vancouver_by_Seaplane-Vancouver_British_Columbia.html,Took the Taste of the West Coast tour with Harbour Air - it was one of the most amazing and exhilarating experiences of my life! The Zodiac ride with Darren from Sewell’s Marina was informative and fun - saw lots of seals and birds while exploring the stunning scenery of Howe Sound….then on to Bowen Island and a nice meal at Doc Morgan’s. The seaplane ride back to Vancouver was beyond all my expectations!!! Unbelievable views of the mountains and city - many thanks to Dakota my excellent pilot for helping me strike this item off my bucket list…I’ll never forget it. Highly recommend this tour.,7h,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/7b/28/80.jpg"");"
65,https://tripadvisor.ca/AttractionProductDetail-g154979-d11465247-Thousand_Islands_Helicopter_Tour-Ontario.html,"Feel the excitement and experience the beauty of the Thousand Islands during this thrilling helicopter tour. Soar high over vast lake lands and take in spectacular views any time of year. Fly by top sights like the St. Lawrence River, the Town of Gananoque, the Admiralty Group of Islands, Wind Turbines and more, and take home a souvenir video of the flight (additional cost).",10m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/6f/51/a1.jpg"");"
66,https://tripadvisor.ca/AttractionProductDetail-g154945-d14103213-Victoria_Panorama_Seaplane_Tour-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_British_Columbia.html,"Soar over downtown Victoria and surrounds on a thrilling, 20-minute seaplane flight! Take to the skies right from the water and enjoy an unforgettable aerial perspective of the harbor, coastline, Strait of Juan de Fuca and the Olympic Mountains towering in the distance. With a maximum of five passengers, it’s an intimate, small-group ride navigated by an expert pilot.",30m,"background-image: url(""https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/f1/29/6a.jpg"");"
